region,year,variable,crop,data
Songwe,2018,area,wheat,NA
Songwe,2018,yield,wheat,NA
Songwe,2018,production,wheat,NA
Morogoro,2018,area,maize,95100.02
Morogoro,2018,yield,maize,1.41984332197122
Morogoro,2018,production,maize,135027.12831632947
Morogoro,2018,area,sorghum,12732.95
Morogoro,2018,yield,sorghum,1.49808478747706
Morogoro,2018,production,sorghum,19075.038694706032
Morogoro,2018,area,millet,469
Morogoro,2018,yield,millet,0.9605169707020454
Morogoro,2018,production,millet,450.4824592592593
Morogoro,2018,area,rice,NA
Morogoro,2018,yield,rice,NA
Morogoro,2018,production,rice,NA
Morogoro,2018,area,wheat,NA
Morogoro,2018,yield,wheat,NA
Morogoro,2018,production,wheat,NA
Mtwara,2018,area,maize,40677.2
Mtwara,2018,yield,maize,1.1
Mtwara,2018,production,maize,44744.92
Mtwara,2018,area,sorghum,13605.9
Mtwara,2018,yield,sorghum,0.6986563598718266
Mtwara,2018,production,sorghum,9505.848566780085
Mtwara,2018,area,millet,152
Mtwara,2018,yield,millet,0.9392759055673713
Mtwara,2018,production,millet,142.76993764624044
Mtwara,2018,area,rice,NA
Mtwara,2018,yield,rice,NA
Mtwara,2018,production,rice,NA
Mtwara,2018,area,wheat,NA
Mtwara,2018,yield,wheat,NA
Mtwara,2018,production,wheat,NA
Mwanza,2018,area,maize,83310
Mwanza,2018,yield,maize,1.2
Mwanza,2018,production,maize,99972
Mwanza,2018,area,sorghum,11545.780000000002
Mwanza,2018,yield,sorghum,1.067014462220326
Mwanza,2018,production,sorghum,12319.514237614198
Mwanza,2018,area,millet,11
Mwanza,2018,yield,millet,1.1694545454545455
Mwanza,2018,production,millet,12.864
Mwanza,2018,area,rice,NA
Mwanza,2018,yield,rice,NA
Mwanza,2018,production,rice,NA
Mwanza,2018,area,wheat,NA
Mwanza,2018,yield,wheat,NA
Mwanza,2018,production,wheat,NA
Geita,2018,area,maize,98797
Geita,2018,yield,maize,1.7
Geita,2018,production,maize,167954.9
Geita,2018,area,sorghum,9795.5
Geita,2018,yield,sorghum,1.0581655393364748
Geita,2018,production,sorghum,10365.26054057044
Geita,2018,area,millet,592
Geita,2018,yield,millet,0.990152583902584
Geita,2018,production,millet,586.1703296703297
Geita,2018,area,rice,NA
Geita,2018,yield,rice,NA
Geita,2018,production,rice,NA
Geita,2018,area,wheat,NA
Geita,2018,yield,wheat,NA
Geita,2018,production,wheat,NA
Rukwa,2018,area,maize,209066.87
Rukwa,2018,yield,maize,1.8
Rukwa,2018,production,maize,376320.366
Rukwa,2018,area,sorghum,6905
Rukwa,2018,yield,sorghum,1.0423374139856938
Rukwa,2018,production,sorghum,7197.339843571216
Rukwa,2018,area,millet,19999.9
Rukwa,2018,yield,millet,1.6
Rukwa,2018,production,millet,31999.840000000004
Rukwa,2018,area,rice,NA
Rukwa,2018,yield,rice,NA
Rukwa,2018,production,rice,NA
Rukwa,2018,area,wheat,NA
Rukwa,2018,yield,wheat,NA
Rukwa,2018,production,wheat,NA
Katavi,2018,area,maize,63554.3512
Katavi,2018,yield,maize,2.3
Katavi,2018,production,maize,146175.00775999998
Katavi,2018,area,sorghum,759.6999999999999
Katavi,2018,yield,sorghum,1.6263669809832297
Katavi,2018,production,sorghum,1235.5509954529596
Katavi,2018,area,millet,12.9
Katavi,2018,yield,millet,0.8
Katavi,2018,production,millet,10.32
Katavi,2018,area,rice,NA
Katavi,2018,yield,rice,NA
Katavi,2018,production,rice,NA
Katavi,2018,area,wheat,NA
Katavi,2018,yield,wheat,NA
Katavi,2018,production,wheat,NA
Ruvuma,2018,area,maize,275439.3
Ruvuma,2018,yield,maize,2.4
Ruvuma,2018,production,maize,661054.32
Ruvuma,2018,area,sorghum,1020
Ruvuma,2018,yield,sorghum,1.8214525874183145
Ruvuma,2018,production,sorghum,1857.8816391666808
Ruvuma,2018,area,millet,7137.3
Ruvuma,2018,yield,millet,1.4
Ruvuma,2018,production,millet,9992.22
Ruvuma,2018,area,rice,NA
Ruvuma,2018,yield,rice,NA
Ruvuma,2018,production,rice,NA
Ruvuma,2018,area,wheat,NA
Ruvuma,2018,yield,wheat,NA
Ruvuma,2018,production,wheat,NA
Shinyanga,2018,area,maize,76095
Shinyanga,2018,yield,maize,0.9
Shinyanga,2018,production,maize,68485.5
Shinyanga,2018,area,sorghum,44963
Shinyanga,2018,yield,sorghum,0.8649107504095624
Shinyanga,2018,production,sorghum,38888.98207066516
Shinyanga,2018,area,millet,1311
Shinyanga,2018,yield,millet,1.2397667175184337
Shinyanga,2018,production,millet,1625.3341666666665
Shinyanga,2018,area,rice,NA
Shinyanga,2018,yield,rice,NA
Shinyanga,2018,production,rice,NA
Shinyanga,2018,area,wheat,NA
Shinyanga,2018,yield,wheat,NA
Shinyanga,2018,production,wheat,NA
Simiyu,2018,area,maize,169141.09999999998
Simiyu,2018,yield,maize,1.5416679393421167
Simiyu,2018,production,maize,260759.41109505887
Simiyu,2018,area,sorghum,71209
Simiyu,2018,yield,sorghum,1.1539999405350136
Simiyu,2018,production,sorghum,82175.18176555779
Simiyu,2018,area,millet,14
Simiyu,2018,yield,millet,1.1
Simiyu,2018,production,millet,15.400000000000002
Simiyu,2018,area,rice,NA
Simiyu,2018,yield,rice,NA
Simiyu,2018,production,rice,NA
Simiyu,2018,area,wheat,NA
Simiyu,2018,yield,wheat,NA
Simiyu,2018,production,wheat,NA
Singida,2018,area,maize,158600.5
Singida,2018,yield,maize,1.05052272622988
Singida,2018,production,maize,166613.4296414221
Singida,2018,area,sorghum,100395.5
Singida,2018,yield,sorghum,1.2
Singida,2018,production,sorghum,120474.59999999999
Singida,2018,area,millet,6705.5
Singida,2018,yield,millet,1.5
Singida,2018,production,millet,10058.25
Singida,2018,area,rice,NA
Singida,2018,yield,rice,NA
Singida,2018,production,rice,NA
Singida,2018,area,wheat,NA
Singida,2018,yield,wheat,NA
Singida,2018,production,wheat,NA
Tabora,2018,area,maize,237955.9
Tabora,2018,yield,maize,1.3
Tabora,2018,production,maize,309342.67
Tabora,2018,area,sorghum,33332.5
Tabora,2018,yield,sorghum,1.4
Tabora,2018,production,sorghum,46665.5
Tabora,2018,area,millet,486.4
Tabora,2018,yield,millet,1.3
Tabora,2018,production,millet,632.3199999999999
Tabora,2018,area,rice,NA
Tabora,2018,yield,rice,NA
Tabora,2018,production,rice,NA
Tabora,2018,area,wheat,NA
Tabora,2018,yield,wheat,NA
Tabora,2018,production,wheat,NA
Tanga,2018,area,maize,252752.86
Tanga,2018,yield,maize,1.6
Tanga,2018,production,maize,404404.576
Tanga,2018,area,sorghum,877.8
Tanga,2018,yield,sorghum,1.1544936362332445
Tanga,2018,production,sorghum,1013.414513885542
Tanga,2018,area,millet,NA
Tanga,2018,yield,millet,NA
Tanga,2018,production,millet,NA
Tanga,2018,area,rice,NA
Tanga,2018,yield,rice,NA
Tanga,2018,production,rice,NA
Tanga,2018,area,wheat,NA
Tanga,2018,yield,wheat,NA
Tanga,2018,production,wheat,NA
Arusha,2019,area,maize,108764.7
Arusha,2019,yield,maize,1.20659987579849
Arusha,2019,production,maize,131235.47351126
Arusha,2019,area,sorghum,24595
Arusha,2019,yield,sorghum,1
Arusha,2019,production,sorghum,24595
Arusha,2019,area,millet,558
Arusha,2019,yield,millet,1.2831541218637992
Arusha,2019,production,millet,715.9999999999999
Arusha,2019,area,rice,52847
Arusha,2019,yield,rice,2.055
Arusha,2019,production,rice,108600.585
Arusha,2019,area,wheat,4141
Arusha,2019,yield,wheat,3.0214852872489493
Arusha,2019,production,wheat,12511.970574497898
Pwani,2019,area,maize,29982.502
Pwani,2019,yield,maize,1.01210696272981
Pwani,2019,production,maize,30345.499034260454
Pwani,2019,area,sorghum,4992.3099999999995
Pwani,2019,yield,sorghum,0.589302347009701
Pwani,2019,production,sorghum,2941.98
Pwani,2019,area,millet,NA
Pwani,2019,yield,millet,NA
Pwani,2019,production,millet,NA
Pwani,2019,area,rice,31156.989999999998
Pwani,2019,yield,rice,1.415822581064474
Pwani,2019,production,rice,44112.770000000004
Pwani,2019,area,wheat,NA
Pwani,2019,yield,wheat,NA
Pwani,2019,production,wheat,NA
Dar es Salaam,2019,area,maize,721.6
Dar es Salaam,2019,yield,maize,1.0053280915954
Dar es Salaam,2019,production,maize,725.4447508952406
Dar es Salaam,2019,area,sorghum,NA
Dar es Salaam,2019,yield,sorghum,NA
Dar es Salaam,2019,production,sorghum,NA
Dar es Salaam,2019,area,millet,NA
Dar es Salaam,2019,yield,millet,NA
Dar es Salaam,2019,production,millet,NA
Dar es Salaam,2019,area,rice,3303
Dar es Salaam,2019,yield,rice,1.4
Dar es Salaam,2019,production,rice,4624.2
Dar es Salaam,2019,area,wheat,NA
Dar es Salaam,2019,yield,wheat,NA
Dar es Salaam,2019,production,wheat,NA
Dodoma,2019,area,maize,122858.274
Dodoma,2019,yield,maize,0.874728278891155
Dodoma,2019,production,maize,107467.60656355794
Dodoma,2019,area,sorghum,152152
Dodoma,2019,yield,sorghum,1.0274015890213073
Dodoma,2019,production,sorghum,156321.20657276994
Dodoma,2019,area,millet,1015.1999999999999
Dodoma,2019,yield,millet,1.0860914105594959
Dodoma,2019,production,millet,1102.6000000000001
Dodoma,2019,area,rice,5227.2
Dodoma,2019,yield,rice,2.6849680517294154
Dodoma,2019,production,rice,14034.865
Dodoma,2019,area,wheat,NA
Dodoma,2019,yield,wheat,NA
Dodoma,2019,production,wheat,NA
Iringa,2019,area,maize,121876.33
Iringa,2019,yield,maize,1.80089019970795
Iringa,2019,production,maize,219485.88827337202
Iringa,2019,area,sorghum,12
Iringa,2019,yield,sorghum,1.8333333333333333
Iringa,2019,production,sorghum,22
Iringa,2019,area,millet,3665.5
Iringa,2019,yield,millet,1.197009957713818
Iringa,2019,production,millet,4387.64
Iringa,2019,area,rice,20084.9
Iringa,2019,yield,rice,2.7916734462207926
Iringa,2019,production,rice,56070.482
Iringa,2019,area,wheat,10598.1
Iringa,2019,yield,wheat,1.2999594266896897
Iringa,2019,production,wheat,13777.1
Njombe,2019,area,maize,166988.9
Njombe,2019,yield,maize,1.80089019970795
Njombe,2019,production,maize,300728.67347001086
Njombe,2019,area,sorghum,1155.66
Njombe,2019,yield,sorghum,1.0019555924752954
Njombe,2019,production,sorghum,1157.92
Njombe,2019,area,millet,1540
Njombe,2019,yield,millet,1.1777987012987012
Njombe,2019,production,millet,1813.81
Njombe,2019,area,rice,853
Njombe,2019,yield,rice,1.9271395076201643
Njombe,2019,production,rice,1643.8500000000001
Njombe,2019,area,wheat,10998.67
Njombe,2019,yield,wheat,1.639936465045319
Njombe,2019,production,wheat,18037.12
Kagera,2019,area,maize,88349.8
Kagera,2019,yield,maize,1.58650760595757
Kagera,2019,production,maize,140167.6296848301
Kagera,2019,area,sorghum,8529.7
Kagera,2019,yield,sorghum,0.978150462501612
Kagera,2019,production,sorghum,8343.33
Kagera,2019,area,millet,2651.9
Kagera,2019,yield,millet,0.9147026660130472
Kagera,2019,production,millet,2425.7
Kagera,2019,area,rice,11532.099999999999
Kagera,2019,yield,rice,1.6
Kagera,2019,production,rice,18451.359999999997
Kagera,2019,area,wheat,NA
Kagera,2019,yield,wheat,NA
Kagera,2019,production,wheat,NA
Kigoma,2019,area,maize,222673.07
Kigoma,2019,yield,maize,2.0199425668856
Kigoma,2019,production,maize,449786.8125920969
Kigoma,2019,area,sorghum,2584.49
Kigoma,2019,yield,sorghum,1.56570785409064
Kigoma,2019,production,sorghum,4046.556291818718
Kigoma,2019,area,millet,200.65
Kigoma,2019,yield,millet,1.3605728727885424
Kigoma,2019,production,millet,272.9989469250211
Kigoma,2019,area,rice,26233.69
Kigoma,2019,yield,rice,1.9658251609530637
Kigoma,2019,production,rice,51570.847866642776
Kigoma,2019,area,wheat,NA
Kigoma,2019,yield,wheat,NA
Kigoma,2019,production,wheat,NA
Kilimanjaro,2019,area,maize,88011
Kilimanjaro,2019,yield,maize,1.9387980775149627
Kilimanjaro,2019,production,maize,170635.55760016938
Kilimanjaro,2019,area,sorghum,594
Kilimanjaro,2019,yield,sorghum,0.9478114478114478
Kilimanjaro,2019,production,sorghum,563
Kilimanjaro,2019,area,millet,521
Kilimanjaro,2019,yield,millet,1.0038387715930903
Kilimanjaro,2019,production,millet,523
Kilimanjaro,2019,area,rice,13660.9
Kilimanjaro,2019,yield,rice,3.059694822449473
Kilimanjaro,2019,production,rice,41798.185000000005
Kilimanjaro,2019,area,wheat,395
Kilimanjaro,2019,yield,wheat,5.134177215189873
Kilimanjaro,2019,production,wheat,2028
Lindi,2019,area,maize,96576
Lindi,2019,yield,maize,1.035141963563641
Lindi,2019,production,maize,99969.87027312219
Lindi,2019,area,sorghum,37490
Lindi,2019,yield,sorghum,0.838223526273673
Lindi,2019,production,sorghum,31425
Lindi,2019,area,millet,NA
Lindi,2019,yield,millet,NA
Lindi,2019,production,millet,NA
Lindi,2019,area,rice,24643
Lindi,2019,yield,rice,0.9
Lindi,2019,production,rice,22178.7
Lindi,2019,area,wheat,NA
Lindi,2019,yield,wheat,NA
Lindi,2019,production,wheat,NA
Manyara,2019,area,maize,264712.69
Manyara,2019,yield,maize,1.3681073047744012
Manyara,2019,production,maize,362155.3648554816
Manyara,2019,area,sorghum,17618
Manyara,2019,yield,sorghum,1.2147235781587014
Manyara,2019,production,sorghum,21401
Manyara,2019,area,millet,10118
Manyara,2019,yield,millet,0.643704289385254
Manyara,2019,production,millet,6513
Manyara,2019,area,rice,8954
Manyara,2019,yield,rice,2.8
Manyara,2019,production,rice,25071.199999999997
Manyara,2019,area,wheat,6741
Manyara,2019,yield,wheat,1.3713098946743807
Manyara,2019,production,wheat,9244
Mara,2019,area,maize,95927.48000000001
Mara,2019,yield,maize,1.8975617769899351
Mara,2019,production,maize,182028.31941096648
Mara,2019,area,sorghum,76427.90000000001
Mara,2019,yield,sorghum,1.4976716617884305
Mara,2019,production,sorghum,114463.9
Mara,2019,area,millet,5656.3
Mara,2019,yield,millet,2.298958683238159
Mara,2019,production,millet,13003.6
Mara,2019,area,rice,34936.6
Mara,2019,yield,rice,1.6
Mara,2019,production,rice,55898.56
Mara,2019,area,wheat,NA
Mara,2019,yield,wheat,NA
Mara,2019,production,wheat,NA
Mbeya,2019,area,maize,205299.5
Mbeya,2019,yield,maize,2.624774106620452
Mbeya,2019,production,maize,538864.8117021255
Mbeya,2019,area,sorghum,5621
Mbeya,2019,yield,sorghum,2.4177192670343355
Mbeya,2019,production,sorghum,13590
Mbeya,2019,area,millet,1169.2
Mbeya,2019,yield,millet,1.0487512829284982
Mbeya,2019,production,millet,1226.2
Mbeya,2019,area,rice,78464
Mbeya,2019,yield,rice,3.1
Mbeya,2019,production,rice,243238.4
Mbeya,2019,area,wheat,4102
Mbeya,2019,yield,wheat,1.7363139931740614
